,Marginal,Node,Level,Branch,OR_Details,Additional_Stat,Tree
146,-4.838479230541261,0,12,1,"['PRELP', 2, 0, 0, 0, nan]",-4.838479230541261,25
147,-4.838479230541262,0,11,1,"['MAP3K9', 3, 0, 0, 0, nan]",-4.838479230541262,25
148,-4.55079715808948,0,10,1,"['PIWIL1', 3, 0, 0, 0, nan]",-4.55079715808948,25
149,-4.2631150856377,0,9,1,"['KEAP1', 3, 0, 0, 0, nan]",-4.2631150856377,25
150,-3.975433013185919,0,8,1,"['ABCA6', 3, 0, 0, 0, nan]",-3.975433013185919,25
151,-4.093216048842303,0,7,1,"['HIST1H2AE', 5, 0, 0, 0, nan]",-4.093216048842303,25
152,-3.805533976390522,0,6,1,"['SLC1A2', 5, 0, 0, 0, nan]",-3.805533976390522,25
153,-5.1272898163728415,0,5,1,"['MAP3K1', 9, 2, 0, 0, nan]",-5.1272898163728415,25
154,-3.5178519039387406,0,4,1,"['PM20D1', 7, 0, 0, 0, nan]",-3.5178519039387406,25
155,-38.60986002128445,RIMS2,4,1,"['RIMS2', 18, 22, 18, 2, 0.09090909]",-38.60986002128445,25
156,-5.481461630093456,0,4,0,"['RIMS2', 0, 0, 18, 2, nan]",-5.481461630093456,25
157,-27.06210026750418,0,4,1,"['RIMS2', 18, 22, 0, 0, nan]",-27.06210026750418,25
158,-71.9212353780813,KRT23,2,1,"['KRT23', 23, 1, 34, 63, 42.617645]",-71.9212353780813,25
159,-58.195677379564536,CRYBA1,3,0,"['CRYBA1', 12, 2, 22, 61, 16.636364]",-58.195677379564536,25
160,-45.98946467207312,EIF4A2,4,0,"['EIF4A2', 5, 0, 17, 61, inf]",-45.98946467207312,25
161,-38.076822144167,ZC3H7A,5,0,"['ZC3H7A', 5, 0, 12, 61, inf]",-38.076822144167,25
162,-32.27323547072245,EPPK1,6,0,"['EPPK1', 3, 0, 9, 61, inf]",-32.27323547072245,25
163,-27.002152497386376,ZNF652,7,0,"['ZNF652', 6, 8, 3, 53, 13.25]",-27.002152497386376,25
164,-14.323125502146134,0,7,0,"['ZNF652', 0, 0, 3, 53, nan]",-14.323125502146134,25
165,-10.115452254617036,WFIKKN2,8,1,"['WFIKKN2', 2, 8, 4, 0, 0.0]",-10.115452254617036,25
166,-4.198576564500128,0,8,0,"['WFIKKN2', 0, 0, 4, 0, nan]",-4.198576564500128,25
167,-5.884975518070355,0,8,1,"['WFIKKN2', 2, 8, 0, 0, nan]",-5.884975518070355,25
168,-3.400068868282357,0,6,1,"['EPPK1', 3, 0, 0, 0, nan]",-3.400068868282357,25
169,-3.517851903938741,0,5,1,"['ZC3H7A', 5, 0, 0, 0, nan]",-3.517851903938741,25
170,-3.23016983148696,0,4,1,"['EIF4A2', 5, 0, 0, 0, nan]",-3.23016983148696,25
171,-7.0478821574438655,FTSJ3,4,1,"['FTSJ3', 12, 1, 0, 1, inf]",-7.0478821574438655,25
172,-2.13155754281885,0,4,0,"['FTSJ3', 0, 0, 0, 1, nan]",-2.13155754281885,25
173,-4.696506900280385,0,4,1,"['FTSJ3', 12, 1, 0, 0, nan]",-4.696506900280385,25
174,-4.7342472282632295,0,2,1,"['KRT23', 23, 1, 0, 0, nan]",-4.7342472282632295,25
0,-2269.563101372339,DHX40,1,2,"['DHX40', 57, 57, 793, 4190, 5.2837326607818405]",-2269.563101372339,26
1,-2163.757826442462,ZBTB10,2,0,"['ZBTB10', 85, 160, 708, 4030, 3.0239232]",-2163.757826442462,26
2,-1987.749071391496,AKT1,3,0,"['AKT1', 26, 27, 682, 4003, 5.652113]",-1987.749071391496,26
3,-1933.056581455494,PIK3CA,4,0,"['PIK3CA', 201, 744, 481, 3259, 1.8304691]",-1933.056581455494,26
4,-1419.9286561717242,SSC4D,5,0,"['SSC4D', 23, 17, 458, 3242, 9.576933]",-1419.9286561717242,26
5,-1378.1995473447346,CASZ1,6,0,"['CASZ1', 21, 27, 437, 3215, 5.722095]",-1378.1995473447346,26
6,-1332.6887440340156,CELA1,7,0,"['CELA1', 10, 5, 427, 3210, 15.03513]",-1332.6887440340156,26
7,-1311.5602304381448,IFT46,8,0,"['IFT46', 9, 4, 418, 3206, 17.257177]",-1311.5602304381448,26
8,-1293.0919889845609,SPOP,9,0,"['SPOP', 22, 43, 396, 3163, 4.086563]",-1293.0919889845609,26
9,-1239.85831951399,H3F3A,10,0,"['H3F3A', 16, 23, 380, 3140, 5.748284]",-1239.85831951399,26
10,-1202.1309867534742,STX2,11,0,"['STX2', 7, 2, 373, 3138, 29.44504]",-1202.1309867534742,26
11,-1186.8540967957467,FBXL3,12,0,"['FBXL3', 8, 4, 365, 3134, 17.172602]",-1186.8540967957467,26
12,-1170.0082055839944,C1orf116,13,0,"['C1orf116', 18, 37, 347, 3097, 4.341927]",-1170.0082055839944,26
13,-1125.2612298635718,LRP1B,14,0,"['LRP1B', 20, 446, 327, 2651, 0.36354408]",-1125.2612298635718,26
14,-1030.8423053342883,LINC00707,15,0,"['LINC00707', 17, 31, 310, 2620, 4.6347556]",-1030.8423053342883,26
15,-989.9479746626788,MAN1C1,16,0,"['MAN1C1', 6, 2, 304, 2618, 25.835526]",-989.9479746626788,26
16,-976.2078404906268,FLYWCH1,17,0,"['FLYWCH1', 11, 13, 293, 2605, 7.522972]",-976.2078404906268,26
17,-950.688254600846,TMEM211,18,0,"['TMEM211', 5, 1, 288, 2604, 45.208332]",-950.688254600846,26
18,-940.4917467324104,AMPD3,19,0,"['AMPD3', 7, 6, 281, 2598, 10.786476]",-940.4917467324104,26
19,-923.9456664042464,ABHD18,20,0,"['ABHD18', 5, 2, 276, 2596, 23.514494]",-923.9456664042464,26
20,-912.37540962283,MRPL52,21,0,"['MRPL52', 8, 9, 268, 2587, 8.580431]",-912.37540962283,26
21,-892.7858100011052,YME1L1,22,0,"['YME1L1', 9, 12, 259, 2575, 7.4565635]",-892.7858100011052,26
22,-870.5962274413922,OR4N4,23,0,"['OR4N4', 10, 16, 249, 2559, 6.4231925]",-870.5962274413922,26
23,-844.7247892311369,TP53,24,0,"['TP53', 67, 1072, 182, 1487, 0.51064557]",-844.7247892311369,26
24,-577.8282025883614,NRK,25,0,"['NRK', 10, 10, 172, 1477, 8.587209]",-577.8282025883614,26
25,-554.863946637304,TFDP2,26,0,"['TFDP2', 7, 4, 165, 1473, 15.622727]",-554.863946637304,26
26,-538.9670309465605,TBL3,27,0,"['TBL3', 5, 1, 160, 1472, 46.0]",-538.9670309465605,26
27,-527.8003806440768,0,27,0,"['TBL3', 0, 0, 160, 1472, nan]",-527.8003806440768,26
28,-10.540004678437867,0,27,1,"['TBL3', 5, 1, 0, 0, nan]",-10.540004678437867,26
29,-14.213135775583662,0,26,1,"['TFDP2', 7, 4, 0, 0, nan]",-14.213135775583662,26
30,-20.05144914319748,0,25,1,"['NRK', 10, 10, 0, 0, nan]",-20.05144914319748,26
31,-255.4680418685456,USP29,25,1,"['USP29', 8, 9, 59, 1063, 16.015066]",-255.4680418685456,26
32,-233.94164596865525,SLC17A4,26,0,"['SLC17A4', 5, 3, 54, 1060, 32.71605]",-233.94164596865525,26
33,-220.2564293571964,0,26,0,"['SLC17A4', 0, 0, 54, 1060, nan]",-220.2564293571964,26
34,-10.945469786546033,0,26,1,"['SLC17A4', 5, 3, 0, 0, nan]",-10.945469786546033,26
35,-18.30051166848968,0,25,1,"['USP29', 8, 9, 0, 0, nan]",-18.30051166848968,26
36,-22.73246302755769,0,23,1,"['OR4N4', 10, 16, 0, 0, nan]",-22.73246302755769,26
37,-18.748252259746074,0,22,1,"['YME1L1', 9, 12, 0, 0, nan]",-18.748252259746074,26
38,-14.767155578014965,0,21,1,"['MRPL52', 8, 9, 0, 0, nan]",-14.767155578014965,26
39,-8.931695279383565,0,20,1,"['ABHD18', 5, 2, 0, 0, nan]",-8.931695279383565,26
40,-9.778993139770767,0,19,1,"['AMPD3', 7, 6, 0, 0, nan]",-9.778993139770767,26
41,-7.950866026371838,0,18,1,"['TMEM211', 5, 1, 0, 0, nan]",-7.950866026371838,26
42,-17.922946370373577,0,17,1,"['FLYWCH1', 11, 13, 0, 0, nan]",-17.922946370373577,26
43,-7.935117669403699,0,16,1,"['MAN1C1', 6, 2, 0, 0, nan]",-7.935117669403699,26
44,-32.48737342453325,GPRIN1,16,1,"['GPRIN1', 6, 0, 11, 31, inf]",-32.48737342453325,26
45,-24.97907855009673,RIMS1,17,0,"['RIMS1', 5, 0, 6, 31, inf]",-24.97907855009673,26
46,-16.583172024888572,0,17,0,"['RIMS1', 0, 0, 6, 31, nan]",-16.583172024888572,26
47,-6.970036773360111,0,17,1,"['RIMS1', 5, 0, 0, 0, nan]",-6.970036773360111,26
48,-6.836505380735589,0,16,1,"['GPRIN1', 6, 0, 0, 0, nan]",-6.836505380735589,26
49,-82.07261627174124,TRPM5,15,1,"['TRPM5', 5, 5, 15, 441, 29.4]",-82.07261627174124,26
50,-66.22683526736377,IMPG2,16,0,"['IMPG2', 5, 8, 10, 433, 27.0625]",-66.22683526736377,26
51,-50.12441842912538,KRTAP10-9,17,0,"['KRTAP10-9', 2, 0, 8, 433, inf]",-50.12441842912538,26
52,-42.25709743478774,ECM2,18,0,"['ECM2', 2, 0, 6, 433, inf]",-42.25709743478774,26
53,-35.149515927660445,0,18,0,"['ECM2', 0, 0, 6, 433, nan]",-35.149515927660445,26
54,-6.564571665251947,0,18,1,"['ECM2', 2, 0, 0, 0, nan]",-6.564571665251947,26
55,-6.276889592800165,0,17,1,"['KRTAP10-9', 2, 0, 0, 0, nan]",-6.276889592800165,26
56,-10.99984281444464,0,16,1,"['IMPG2', 5, 8, 0, 0, nan]",-10.99984281444464,26
57,-9.950020689945964,0,15,1,"['TRPM5', 5, 5, 0, 0, nan]",-9.950020689945964,26
58,-33.15908239350897,RIMS2,14,1,"['RIMS2', 9, 1, 9, 36, 36.0]",-33.15908239350897,26
59,-22.440271777376225,CHD1L,15,0,"['CHD1L', 6, 2, 3, 34, 34.0]",-22.440271777376225,26
60,-11.125005957398622,0,15,0,"['CHD1L', 0, 0, 3, 34, nan]",-11.125005957398622,26
61,-7.647435596951917,0,15,1,"['CHD1L', 6, 2, 0, 0, nan]",-7.647435596951917,26
62,-7.310963360330706,0,14,1,"['RIMS2', 9, 1, 0, 0, nan]",-7.310963360330706,26
63,-10.339737441085989,0,12,1,"['FBXL3', 8, 4, 0, 0, nan]",-10.339737441085989,26
64,-6.630238699769317,0,11,1,"['STX2', 7, 2, 0, 0, nan]",-6.630238699769317,26
65,-26.98015234738268,OBSCN,11,1,"['OBSCN', 10, 23, 6, 0, 0.0]",-26.98015234738268,26
66,-5.398095018476685,0,11,0,"['OBSCN', 0, 0, 6, 0, nan]",-5.398095018476685,26
67,-21.53393235091115,0,11,1,"['OBSCN', 10, 23, 0, 0, nan]",-21.53393235091115,26
68,-39.93011081007739,ERBB2,10,1,"['ERBB2', 10, 2, 12, 41, 17.083334]",-39.93011081007739,26
69,-28.612892976969768,POTEM,11,0,"['POTEM', 4, 0, 8, 41, inf]",-28.612892976969768,26
70,-22.819498343623906,0,11,0,"['POTEM', 0, 0, 8, 41, nan]",-22.819498343623906,26
71,-5.061622781855471,0,11,1,"['POTEM', 4, 0, 0, 0, nan]",-5.061622781855471,26
72,-6.661010358436069,0,10,1,"['ERBB2', 10, 2, 0, 0, nan]",-6.661010358436069,26
73,-8.675913378978336,0,8,1,"['IFT46', 9, 4, 0, 0, nan]",-8.675913378978336,26
74,-10.4423550402221,PXDNL,8,1,"['PXDNL', 0, 3, 10, 2, 0.0]",-10.4423550402221,26
75,-6.085646213532508,0,8,0,"['PXDNL', 0, 0, 10, 2, nan]",-6.085646213532508,26
76,-3.975433013185919,0,8,1,"['PXDNL', 0, 3, 0, 0, nan]",-3.975433013185919,26
77,-30.092246192245696,OR10H2,7,1,"['OR10H2', 9, 0, 12, 27, inf]",-30.092246192245696,26
78,-21.69140443185081,OR2B11,8,0,"['OR2B11', 6, 0, 6, 27, inf]",-21.69140443185081,26
79,-15.292526059334238,SPTA1,9,0,"['SPTA1', 4, 1, 2, 26, 51.999996]",-15.292526059334238,26
80,-7.27126987919024,0,9,0,"['SPTA1', 0, 0, 2, 26, nan]",-7.27126987919024,26
81,-5.179405817511855,0,9,1,"['SPTA1', 4, 1, 0, 0, nan]",-5.179405817511855,26
82,-4.5350488011213415,0,8,1,"['OR2B11', 6, 0, 0, 0, nan]",-4.5350488011213415,26
83,-4.604041672608294,0,7,1,"['OR10H2', 9, 0, 0, 0, nan]",-4.604041672608294,26
84,-25.80997418986907,TMEM248,6,1,"['TMEM248', 15, 2, 8, 15, 14.062499]",-25.80997418986907,26
85,-13.45438731052107,MED13,7,0,"['MED13', 5, 0, 3, 15, inf]",-13.45438731052107,26
86,-9.005870934578354,0,7,0,"['MED13', 0, 0, 3, 15, nan]",-9.005870934578354,26
87,-4.093216048842303,0,7,1,"['MED13', 5, 0, 0, 0, nan]",-4.093216048842303,26
88,-5.884975518070357,0,6,1,"['TMEM248', 15, 2, 0, 0, nan]",-5.884975518070357,26
89,-466.34715627585575,ZNF639,5,1,"['ZNF639', 19, 266, 182, 478, 0.18759812]",-466.34715627585575,26
90,-380.3527476136986,RIDA,6,0,"['RIDA', 12, 0, 170, 478, inf]",-380.3527476136986,26
91,-368.7431801334778,GOLGA3,7,0,"['GOLGA3', 14, 4, 156, 474, 10.634615]",-368.7431801334778,26
92,-349.73418395228407,PANK4,8,0,"['PANK4', 9, 1, 147, 473, 28.959183]",-349.73418395228407,26
93,-336.90994545003963,TRAPPC9,9,0,"['TRAPPC9', 13, 5, 134, 468, 9.080596]",-336.90994545003963,26
94,-316.62393706832853,ZNF439,10,0,"['ZNF439', 7, 0, 127, 468, inf]",-316.62393706832853,26
95,-307.53334943236706,APC,11,0,"['APC', 3, 71, 124, 397, 0.1352794]",-307.53334943236706,26
96,-284.3098559138611,PARP12,12,0,"['PARP12', 7, 0, 117, 397, inf]",-284.3098559138611,26
97,-275.4710170341063,ZNF558,13,0,"['ZNF558', 6, 0, 111, 397, inf]",-275.4710170341063,26
98,-267.91833137136814,BAG3,14,0,"['BAG3', 5, 0, 106, 397, inf]",-267.91833137136814,26
99,-260.3345248313749,DHRS4L2,15,0,"['DHRS4L2', 5, 0, 101, 397, inf]",-260.3345248313749,26
100,-252.55436602579823,CRIPAK,16,0,"['CRIPAK', 5, 0, 96, 397, inf]",-252.55436602579823,26
101,-244.91129322055187,SPATA4,17,0,"['SPATA4', 6, 1, 90, 396, 26.4]",-244.91129322055187,26
102,-235.97404594326093,0,17,0,"['SPATA4', 0, 0, 90, 396, nan]",-235.97404594326093,26
103,-7.817334633747315,0,17,1,"['SPATA4', 6, 1, 0, 0, nan]",-7.817334633747315,26
104,-6.682354700908331,0,16,1,"['CRIPAK', 5, 0, 0, 0, nan]",-6.682354700908331,26
105,-6.39467262845655,0,15,1,"['DHRS4L2', 5, 0, 0, 0, nan]",-6.39467262845655,26
106,-6.106990556004769,0,14,1,"['BAG3', 5, 0, 0, 0, nan]",-6.106990556004769,26
107,-5.973459163380246,0,13,1,"['ZNF558', 6, 0, 0, 0, nan]",-5.973459163380246,26
108,-5.819308483552987,0,12,1,"['PARP12', 7, 0, 0, 0, nan]",-5.819308483552987,26
109,-13.11792271825395,0,11,1,"['APC', 3, 71, 0, 0, nan]",-13.11792271825395,26
110,-5.243944338649426,0,10,1,"['ZNF439', 7, 0, 0, 0, nan]",-5.243944338649426,26
111,-11.689664158035011,SLC7A14,10,1,"['SLC7A14', 0, 3, 13, 2, 0.0]",-11.689664158035011,26
112,-6.902172415252961,0,10,0,"['SLC7A14', 0, 0, 13, 2, nan]",-6.902172415252961,26
113,-4.55079715808948,0,10,1,"['SLC7A14', 0, 3, 0, 0, nan]",-4.55079715808948,26
114,-5.58487092562002,0,8,1,"['PANK4', 9, 1, 0, 0, nan]",-5.58487092562002,26
115,-6.618944693150557,0,7,1,"['GOLGA3', 14, 4, 0, 0, nan]",-6.618944693150557,26
116,-4.578723864624003,0,6,1,"['RIDA', 12, 0, 0, 0, nan]",-4.578723864624003,26
117,-64.41273891354942,TNS2,6,1,"['TNS2', 5, 1, 14, 265, 94.64285]",-64.41273891354942,26
118,-51.32514242993154,EXPH5,7,0,"['EXPH5', 5, 3, 9, 262, 48.51852]",-51.32514242993154,26
119,-35.61211936816531,SAP130,8,0,"['SAP130', 4, 2, 5, 260, 103.99999]",-35.61211936816531,26
120,-27.12671343001945,OR8H1,9,0,"['OR8H1', 2, 3, 3, 257, 57.111115]",-27.12671343001945,26
121,-19.54729000215485,PSMC5,10,0,"['PSMC5', 1, 0, 2, 257, inf]",-19.54729000215485,26
122,-14.967437624150806,RABL2A,11,0,"['RABL2A', 1, 0, 1, 257, inf]",-14.967437624150806,26
123,-9.698291634902926,0,11,0,"['RABL2A', 0, 0, 1, 257, nan]",-9.698291634902926,26
124,-4.145332049981316,0,11,1,"['RABL2A', 1, 0, 0, 0, nan]",-4.145332049981316,26
125,-3.857649977529536,0,10,1,"['PSMC5', 1, 0, 0, 0, nan]",-3.857649977529536,26
126,-5.36172737430581,0,9,1,"['OR8H1', 2, 3, 0, 0, nan]",-5.36172737430581,26
127,-5.297188853168238,0,8,1,"['SAP130', 4, 2, 0, 0, nan]",-5.297188853168238,26
128,-5.479510409962193,0,7,1,"['EXPH5', 5, 3, 0, 0, nan]",-5.479510409962193,26
129,-4.498681156950467,0,6,1,"['TNS2', 5, 1, 0, 0, nan]",-4.498681156950467,26
